ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-20738,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,fear,0: no fear can be inferred,0,nobody understand what advocate mean if you do then use it right never be afraid so positive word is. I can that is POWERFUL,nobody understand what advocate mean if you do then use it right never be afraid so positive word is. i can that is powerful
2017-En-21051,Pretty excited for American horror story tonight,fear,0: no fear can be inferred,0,Pretty excited for American horror story tonight,pretty excited for american horror story tonight
2017-En-20929,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible,fear,0: no fear can be inferred,0,the refs are in GT's favor tonight. terrible,the refs are in gt's favor tonight. terrible
2017-En-21204,I have been seeing terrible terrible prescriptions this week. What's going on?,fear,0: no fear can be inferred,0,I have been seeing terrible terrible prescriptions this week. What's going on?,i have been seeing terrible terrible prescriptions this week. what's going on?
2017-En-21610,@captainzee44 yup. He can celebrate and no he doesn't hesitate,fear,0: no fear can be inferred,0,yup. He can celebrate and no he doesn't hesitate,yup. he can celebrate and no he doesn't hesitate
2017-En-21762,That rocky horror remake looks a bit w a n k,fear,0: no fear can be inferred,0,That rocky horror remake looks a bit w a n k,that rocky horror remake looks a bit w a n k
2017-En-20639,@andrewspoooner wouldn't cross the street to piss on its server if it was on dire,fear,0: no fear can be inferred,0,wouldn't cross the street to piss on its server if it was on dire,wouldn't cross the street to piss on its server if it was on dire
2017-En-21292,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media #fear,fear,2: moderate amount of fear can be inferred,2,So going to local news immediately after DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' media fear,so going to local news immediately after designatedsurvivor turns out to be a smooth transition. 'chaos! a raging fire!...' media fear
2017-En-20900,@mr_HAAAAN wow inadvertently horrible puns is definitely my thing,fear,0: no fear can be inferred,0,wow inadvertently horrible puns is definitely my thing,wow inadvertently horrible puns is definitely my thing
2017-En-21216,When you're scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help  #heart #HeartRacing,fear,2: moderate amount of fear can be inferred,2,When you're scared to press send bgoodthepoet PrayForMe ThisIsAGodDream career help heart HeartRacing,when you're scared to press send bgoodthepoet prayforme thisisagoddream career help heart heartracing
2017-En-22116,You can make excuses or you can make time. You can't make both. #time #regret #anxiety #LifeCoach,fear,0: no fear can be inferred,0,You can make excuses or you can make time. You can't make both. time regret anxiety LifeCoach,you can make excuses or you can make time. you can't make both. time regret anxiety lifecoach
2017-En-21628,"@BetteMidler @Adele @TheGarden @charitybuzz Also, apart from Skyfall, her music is dire and boring.",fear,0: no fear can be inferred,0,"Also, apart from Skyfall, her music is dire and boring.","also, apart from skyfall, her music is dire and boring."
2017-En-21641,@MobilePunch  alarming,fear,0: no fear can be inferred,0,alarming,alarming
2017-En-21657,If I could turn anxiety off--I would. #nooneunderstands #anxiety,fear,3: high amount of fear can be inferred,3,If I could turn anxiety off--I would. nooneunderstands anxiety,if i could turn anxiety off--i would. nooneunderstands anxiety
2017-En-20471,"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",fear,0: no fear can be inferred,0,"COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to CaptureYourMind with fear &amp; depression. FindGODNow!!!","coincidence??? when you turn on the tv, etc.&amp; listen &amp; watch, the objective is to captureyourmind with fear &amp; depression. findgodnow!!!"
2017-En-21038,"Show your new job you're not #afraid of new tasks. Take on a #project, be brave, make an #impression. #WorkTiveTruth",fear,0: no fear can be inferred,0,"Show your new job you're not afraid of new tasks. Take on a project, be brave, make an impression. WorkTiveTruth","show your new job you're not afraid of new tasks. take on a project, be brave, make an impression. worktivetruth"
2017-En-20811,@SueWallace78 peanut butter???? You some kinda pervert?? #awful,fear,0: no fear can be inferred,0,peanut butter???? You some kinda pervert?? awful,peanut butter???? you some kinda pervert?? awful
2017-En-20721,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus,fear,0: no fear can be inferred,0,Fear is best/beast product of God/s. ) aTheism theism biBle afraid christianity hell heaven purgatory psychology jesus,fear is best/beast product of god/s. ) atheism theism bible afraid christianity hell heaven purgatory psychology jesus
2017-En-20116,How do you ever stop being #afraid of someone that you live with,fear,2: moderate amount of fear can be inferred,2,How do you ever stop being afraid of someone that you live with,how do you ever stop being afraid of someone that you live with
2017-En-20837,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees ,fear,0: no fear can be inferred,0,If you really care like you state then I would seriously address sensitivity training to your employees,if you really care like you state then i would seriously address sensitivity training to your employees
2017-En-20529,"Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS",fear,0: no fear can be inferred,0,"Part of debunking panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. CBTWORKS","part of debunking panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. cbtworks"
2017-En-20847,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect,fear,0: no fear can be inferred,0,New campaign slogan idea...'I know you are but what am I?' Trump2016 yourefired deflect,new campaign slogan idea...'i know you are but what am i?' trump2016 yourefired deflect
2017-En-21281,@littlepieces Customer services got involved and eventually completely wash their hands of it.  #dreamornightmare,fear,0: no fear can be inferred,0,Customer services got involved and eventually completely wash their hands of it. dreamornightmare,customer services got involved and eventually completely wash their hands of it. dreamornightmare
2017-En-22117,You can make excuses or you can make time. You can't make both. #time #regret  #LifeCoach,fear,0: no fear can be inferred,0,You can make excuses or you can make time. You can't make both. time regret LifeCoach,you can make excuses or you can make time. you can't make both. time regret lifecoach
2017-En-20631,"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney",fear,0: no fear can be inferred,0,"just finally started homefronttherevolution, what did you all do the story and gameplay??? terrible wasteofmoney","just finally started homefronttherevolution, what did you all do the story and gameplay??? terrible wasteofmoney"
2017-En-20640,"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 ",fear,0: no fear can be inferred,0,"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex Lam 322-25","when i walk in darkness of despondency, sc.verses i've memorized shine a light in my heart. ex lam 322-25"
2017-En-21886,"He accusd India of HR violations in Kashmir BUT refusd to name India's role in fomenting terror in Pakistan through TTP, BLA &amp; MQM.shame #ZH",fear,1: low amount of fear can be inferred,1,"He accusd India of HR violations in Kashmir BUT refusd to name India's role in fomenting terror in Pakistan through TTP, BLA &amp; MQM.shame ZH","he accusd india of hr violations in kashmir but refusd to name india's role in fomenting terror in pakistan through ttp, bla &amp; mqm.shame zh"
2017-En-21897,@TheOneSoleShoe You're doing a terrible job exemplifying the values you espouse. Yesterday you lamented losing a generation of voters...,fear,0: no fear can be inferred,0,You're doing a terrible job exemplifying the values you espouse. Yesterday you lamented losing a generation of voters...,you're doing a terrible job exemplifying the values you espouse. yesterday you lamented losing a generation of voters...
2017-En-21154,"Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfulness #success",fear,0: no fear can be inferred,0,"Are you worrying/worried?\n1Peter 57\nThrow all your worry on him, because he cares for you.faith leadership worry mindfulness success","are you worrying/worried?\n1peter 57\nthrow all your worry on him, because he cares for you.faith leadership worry mindfulness success"
2017-En-21209,That's an awful miss from Rooney.,fear,0: no fear can be inferred,0,That's an awful miss from Rooney.,that's an awful miss from rooney.
