ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-31296,@StephaliciousD afternoon delight,joy,2: moderate amount of joy can be inferred,2,afternoon delight,afternoon delight
2017-En-31136,Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered ,joy,2: moderate amount of joy can be inferred,2,Skiving Freshers2016 for a me day! nails sunbeds and gym winking_facepurple_heartcrown priorities student studentnurse pampered,skiving freshers2016 for a me day! nails sunbeds and gym winking_facepurple_heartcrown priorities student studentnurse pampered
2017-En-31277,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper  #letsdance #dirtydancinginthemoonlight👌,joy,3: high amount of joy can be inferred,3,I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! hushed_face hyper letsdance dirtydancinginthemoonlightOK_hand,i wanna get up and dance!!!! (but everyone is in bed) this sucks! everyone wake up!! hushed_face hyper letsdance dirtydancinginthemoonlightok_hand
2017-En-30528,"Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...",joy,1: low amount of joy can be inferred,1,"Turkish exhilaration for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...","turkish exhilaration for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so..."
2017-En-31488,"Ive learnt that a #smile and good #morning goes a long way, and saying #thankyou goes even further.  #quote #retweet #inspire",joy,2: moderate amount of joy can be inferred,2,"Ive learnt that a smile and good morning goes a long way, and saying thankyou goes even further. quote retweet inspire","ive learnt that a smile and good morning goes a long way, and saying thankyou goes even further. quote retweet inspire"
2017-En-31152,"You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. #cheerful",joy,2: moderate amount of joy can be inferred,2,"You dont have to feel grateful to be grateful, for it is written ' all things work together for good' for those who love God. cheerful","you dont have to feel grateful to be grateful, for it is written ' all things work together for good' for those who love god. cheerful"
2017-En-30705,"@Spotted_H0rse I'm spry, though",joy,0: no joy can be inferred,0,"I'm spry, though","i'm spry, though"
2017-En-31078,Did u laugh today? Laugh hard? I hope so..we NEED laughter now. #smile #love,joy,2: moderate amount of joy can be inferred,2,Did u laugh today? Laugh hard? I hope so..we NEED laughter now. smile love,did u laugh today? laugh hard? i hope so..we need laughter now. smile love
2017-En-30040,@palmtreesarah @WorthingTheatre had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️,joy,3: high amount of joy can be inferred,3,had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you red_heart,had more fun than the funniest person in funsville..... much hilarity as usual.... thank you red_heart
2017-En-31548,5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc,joy,1: low amount of joy can be inferred,1,5 person of renown cheerful expectation solutions-pleasure principle back HsNHZMJSc,5 person of renown cheerful expectation solutions-pleasure principle back hsnhzmjsc
2017-En-30694,Never make a #decision when you're #angry and never make a #promise when you're . #wisewords,joy,0: no joy can be inferred,0,Never make a decision when you're angry and never make a promise when you're . wisewords,never make a decision when you're angry and never make a promise when you're . wisewords
2017-En-31405,crying because @msleamichele's snapchat is bringing on some serious #glee feels 😭❤,joy,1: low amount of joy can be inferred,1,crying because 's snapchat is bringing on some serious glee feels loudly_crying_facered_heart,crying because 's snapchat is bringing on some serious glee feels loudly_crying_facered_heart
2017-En-30823,"@theclobra lol I thought maybe, couldn't decide if there was levity or not",joy,0: no joy can be inferred,0,"lol I thought maybe, couldn't decide if there was levity or not","lol i thought maybe, couldn't decide if there was levity or not"
2017-En-30502,i'm doing laundry and watching that 70's show with a bunch of strangers.  #birthday #to #me,joy,1: low amount of joy can be inferred,1,i'm doing laundry and watching that 70's show with a bunch of strangers. birthday to me,i'm doing laundry and watching that 70's show with a bunch of strangers. birthday to me
2017-En-31541,"@EmbitteredIcon *Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate",joy,1: low amount of joy can be inferred,1,"*Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate","*sam grins against steve's lips, murmuring his words with a playful tone* you want the shirt off? i sure i could accommodate"
2017-En-31148,"@dee5479 Electro Set was pure enjoyment &amp; exhilarating, captivating, &amp; Poetic, Raw, exciting ..,",joy,3: high amount of joy can be inferred,3,"Electro Set was pure enjoyment &amp; exhilarating, captivating, &amp; Poetic, Raw, exciting ..,","electro set was pure enjoyment &amp; exhilarating, captivating, &amp; poetic, raw, exciting ..,"
2017-En-31138,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep",joy,0: no joy can be inferred,0,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today joyful nosleep","half past midnight, loud banging on our front door, been told about new rape cases in edinburgh today joyful nosleep"
2017-En-30070,2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! ,joy,3: high amount of joy can be inferred,3,2 days until GoPackGo and 23 days until GoGipeGo..... I'm so excited!,2 days until gopackgo and 23 days until gogipego..... i'm so excited!
2017-En-30573,#Talking about our #Problems is our greatest #Addiction\n\n#Break the #habit\n\nTalk about ur #Joys\n\n#quote #optimism #problemsolving #behappy,joy,0: no joy can be inferred,0,Talking about our Problems is our greatest Addiction\n\nBreak the habit\n\nTalk about ur Joys\n\nquote optimism problemsolving behappy,talking about our problems is our greatest addiction\n\nbreak the habit\n\ntalk about ur joys\n\nquote optimism problemsolving behappy
2017-En-30324,"— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE].",joy,2: moderate amount of joy can be inferred,2,"— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[].","— to reveal a broad smile. \n\n'yeah, it's nice.' \n\npursing his lips, he stifled his joyous expression in order —\n\n[]."
2017-En-30839,"Good #CX most often doesn't require all that much. #smile, #care, #relate and be #helpful. Thanks, Lakis Court Hotel in #cyprus",joy,2: moderate amount of joy can be inferred,2,"Good CX most often doesn't require all that much. smile, care, relate and be helpful. Thanks, Lakis Court Hotel in cyprus","good cx most often doesn't require all that much. smile, care, relate and be helpful. thanks, lakis court hotel in cyprus"
2017-En-30973,All the bright places :(,joy,0: no joy can be inferred,0,All the bright places (,all the bright places (
2017-En-30554,Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....,joy,0: no joy can be inferred,0,Cross Party Group on Crofting meeting tonight in . Suspect it's going to be a lively meeting....,cross party group on crofting meeting tonight in . suspect it's going to be a lively meeting....
2017-En-31065,“Set up as an ideal the facing of reality as honestly and as cheerfully as possible.” - Karl Menninger     #2ndHalfWealth,joy,0: no joy can be inferred,0,“Set up as an ideal the facing of reality as honestly and as cheerfully as possible.” - Karl Menninger 2ndHalfWealth,“set up as an ideal the facing of reality as honestly and as cheerfully as possible.” - karl menninger 2ndhalfwealth
2017-En-30607,@rantking just adding a little levity,joy,0: no joy can be inferred,0,just adding a little levity,just adding a little levity
2017-En-30827,I love my family so much #lucky #grateful #smartassfamily  #love,joy,3: high amount of joy can be inferred,3,I love my family so much lucky grateful smartassfamily love,i love my family so much lucky grateful smartassfamily love
2017-En-31479,#Appreciate what you have &amp; enjoy your life. \nUse your #smile 😃 to help others use theirs. ☺️,joy,2: moderate amount of joy can be inferred,2,Appreciate what you have &amp; enjoy your life. \nUse your smile grinning_face_with_big_eyes to help others use theirs. smiling_face,appreciate what you have &amp; enjoy your life. \nuse your smile grinning_face_with_big_eyes to help others use theirs. smiling_face
2017-En-30395,"Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU",joy,1: low amount of joy can be inferred,1,"Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful?","charlotte and a friend just climbed to the top of a windmill! think the view was easy, breezy, beautiful?"
2017-En-31291,@1xfly you sir are hilarious,joy,2: moderate amount of joy can be inferred,2,you sir are hilarious,you sir are hilarious
2017-En-31469,My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! ,joy,0: no joy can be inferred,0,My ukulele bag has fallen apart. neutral_face WELLL AT LEAST my life hasn't yet!!,my ukulele bag has fallen apart. neutral_face welll at least my life hasn't yet!!
2017-En-31451,That was a lovely story to actually see Ruth and hubby who won the cashcow @sunriseon7.It was so funny when she left the phone #happy 😊,joy,3: high amount of joy can be inferred,3,That was a lovely story to actually see Ruth and hubby who won the cashcow .It was so funny when she left the phone happy smiling_face_with_smiling_eyes,that was a lovely story to actually see ruth and hubby who won the cashcow .it was so funny when she left the phone happy smiling_face_with_smiling_eyes
